"Id_recorrido","duracion_recorrido","fecha_origen_recorrido","nombre_estacion_origen","long_estacion_origen","lat_estacion_origen","fecha_destino_recorrido","nombre_estacion_destino","long_estacion_destino","lat_estacion_destino","id_usuario","modelo_bicicleta","Género","fecha"
"16092911BAEcobici",498,2022-10-27 08:54:39,"016 - Legislatura",-58.3748,-34.609801,2022-10-27 09:02:57,"117 - HUMBERTO 1°",-58.3741759,-34.6201008,"320702BAEcobici","FIT","OTHER",2022-10-27
"14151086BAEcobici",850,2022-04-12 20:33:17,"181 - BILLINGHURST Y MANSILLA",-58.4120072,-34.5926649,2022-04-12 20:47:27,"007 - OBELISCO",-58.381098,-34.606498,"453125BAEcobici","FIT","MALE",2022-04-12
"15913438BAEcobici",305,2022-10-12 09:11:31,"085 - AGUERO",-58.4091784,-34.5948057,2022-10-12 09:16:36,"059 - Coronel Diaz",-58.411493,-34.589968,"513804BAEcobici","ICONIC","FEMALE",2022-10-12
"15367561BAEcobici",897,2022-08-25 22:45:11,"007 - OBELISCO",-58.381098,-34.606498,2022-08-25 23:00:08,"111 - MACACHA GUEMES",-58.3646858,-34.6054877,"336758BAEcobici","FIT","OTHER",2022-08-25
"14630438BAEcobici",540,2022-06-01 23:11:45,"250 - Fleni",-58.450479,-34.555602,2022-06-01 23:20:45,"249 - Balbín",-58.465586,-34.561486,"838992BAEcobici","FIT","FEMALE",2022-06-01
"14695265BAEcobici",487,2022-06-09 13:52:40,"084 - TEATRO PICADERO",-58.3937375,-34.6042288,2022-06-09 14:00:47,"024 - ALSINA",-58.3808943,-34.610583,"782585BAEcobici","ICONIC","MALE",2022-06-09
"15273388BAEcobici",1644,2022-08-17 20:27:26,"390 - De Los Ombues",-58.4281,-34.5602,2022-08-17 20:54:50,"254 - Plaza Rafael Hernandez",-58.455166,-34.562161,"54797BAEcobici","FIT","MALE",2022-08-17
"14944789BAEcobici",1804,2022-07-11 19:32:35,"118 - MEXICO",-58.4026531,-34.6170196,2022-07-11 20:02:39,"118 - MEXICO",-58.4026531,-34.6170196,"545206BAEcobici","ICONIC","MALE",2022-07-11
"14012860BAEcobici",442,2022-03-31 18:15:44,"243 - PLAZOLETA CELEDONIO FLORES",-58.45153,-34.581576,2022-03-31 18:23:06,"158 - VILLARROEL",-58.4450697,-34.592735,"71722BAEcobici","FIT","MALE",2022-03-31
"16612542BAEcobici",1373,2022-12-12 16:56:29,"121 - YATAY",-58.4285093,-34.6011732,2022-12-12 17:19:22,"232 - Sucre y Martinez",-58.4663122,-34.5703869,"699506BAEcobici","FIT","MALE",2022-12-12
"13351407BAEcobici",482,2022-01-26 22:29:43,"270 - PLAZA DEL ANGEL GRIS",-58.457555,-34.622003,2022-01-26 22:37:45,"272 - Plaza Bruno Giordano",-58.440584,-34.616151,"670603BAEcobici","ICONIC","MALE",2022-01-26
"13203136BAEcobici",2207,2022-01-07 14:54:41,"146 - Hospital Francés",-58.4078419,-34.6221118,2022-01-07 15:31:28,"146 - Hospital Francés",-58.4078419,-34.6221118,"719789BAEcobici","FIT","FEMALE",2022-01-07
"14547701BAEcobici",968,2022-05-23 09:21:54,"138 - Hospital Britanico",-58.3876724,-34.6353595,2022-05-23 09:38:02,"168 - Estados Unidos",-58.3812271,-34.6186217,"733970BAEcobici","FIT","FEMALE",2022-05-23
"13877160BAEcobici",625,2022-03-18 17:41:43,"316 - Buenos Aires",-58.39666367,-34.645523264,2022-03-18 17:52:08,"340 - PLAZA NUEVA POMPEYA",-58.415771,-34.6518464,"767230BAEcobici","FIT","MALE",2022-03-18
"13987368BAEcobici",641,2022-03-29 20:31:13,"276 - PRIMERA JUNTA",-58.441607,-34.620717,2022-03-29 20:41:54,"272 - Plaza Bruno Giordano",-58.440584,-34.616151,"802374BAEcobici","FIT","MALE",2022-03-29
"14394937BAEcobici",1542,2022-05-06 13:34:49,"213 - Hospital Alvear",-58.47421143,-34.5972098,2022-05-06 14:00:31,"204 - Biarritz",-58.47739,-34.60547,"212614BAEcobici","FIT","OTHER",2022-05-06
"14198951BAEcobici",821,2022-04-18 17:27:05,"350 - Plaza Irlanda",-58.458315,-34.613778,2022-04-18 17:40:46,"276 - PRIMERA JUNTA",-58.441607,-34.620717,"815769BAEcobici","FIT","MALE",2022-04-18
"15181715BAEcobici",878,2022-08-09 08:15:01,"070 - ARAOZ",-58.4260597,-34.5926862,2022-08-09 08:29:39,"005 - Plaza Italia",-58.4209542,-34.5805497,"763896BAEcobici","ICONIC","MALE",2022-08-09
"14498658BAEcobici",711,2022-05-16 18:49:18,"289 - MONTAÑESES",-58.454181,-34.551304,2022-05-16 19:01:09,"257 - Plaza Francisco Ramirez",-58.469133,-34.553262,"700595BAEcobici","FIT","OTHER",2022-05-16
"16473882BAEcobici",493,2022-11-28 17:07:21,"026 - JUANA MANSO I",-58.3638723,-34.600752,2022-11-28 17:15:34,"061 - Ministerio de Economia",-58.370716,-34.608936,"887242BAEcobici","FIT","MALE",2022-11-28
"16543654BAEcobici",1522,2022-12-04 18:37:57,"206 - Galicia",-58.47098,-34.615945,2022-12-04 19:03:19,"199 - ESTADOS UNIDOS Y BOEDO",-58.4160137,-34.6222601,"607342BAEcobici","FIT","MALE",2022-12-04
"16678454BAEcobici",3265,2022-12-18 17:04:35,"290 - Club Excursionistas",-58.4441762,-34.5591522,2022-12-18 17:59:00,"130 - RETIRO II",-58.37436403,-34.5917376,"889226BAEcobici","ICONIC","MALE",2022-12-18
"15922662BAEcobici",809,2022-10-12 19:17:22,"390 - De Los Ombues",-58.4281,-34.5602,2022-10-12 19:30:51,"344 - UNIVERSIDAD DI TELLA",-58.4469439,-34.5480059,"883843BAEcobici","FIT","MALE",2022-10-12
"13960202BAEcobici",1231,2022-03-28 07:47:43,"225 - HOSPITAL TORNU",-58.4739506,-34.587458,2022-03-28 08:08:14,"384 - PLAZA BENITO NAZAR",-58.445999589,-34.60511787,"82011BAEcobici","FIT","MALE",2022-03-28
"15778710BAEcobici",527,2022-09-29 15:46:12,"114 - DELLA PAOLERA",-58.3722554,-34.5949745,2022-09-29 15:54:59,"036 - MAIPÚ",-58.3767677,-34.6045481,"892786BAEcobici","ICONIC","MALE",2022-09-29
"14242682BAEcobici",1344,2022-04-21 18:25:01,"244 - UADE",-58.381627,-34.617247,2022-04-21 18:47:25,"108 - Usina del Arte",-58.356259,-34.628757,"683409BAEcobici","FIT","MALE",2022-04-21
"15264773BAEcobici",1541,2022-08-17 08:56:43,"121 - YATAY",-58.4285093,-34.6011732,2022-08-17 09:22:24,"160 - Godoy Cruz y Libertador",-58.420628,-34.572583,"766760BAEcobici","FIT","FEMALE",2022-08-17
"15998474BAEcobici",1499,2022-10-19 16:36:17,"183 - VIRREY CEVALLOS",-58.3899728,-34.6156994,2022-10-19 17:01:16,"021 - Parque Patricios",-58.406432,-34.640111,"892922BAEcobici","ICONIC","FEMALE",2022-10-19
"13380799BAEcobici",1013,2022-01-30 11:23:28,"130 - RETIRO II",-58.37436403,-34.5917376,2022-01-30 11:40:21,"164 - FACULTAD DE INGENIERIA",-58.3698984,-34.617301,"770692BAEcobici","ICONIC","MALE",2022-01-30
"15571983BAEcobici",1890,2022-09-13 11:54:59,"001 - FACULTAD DE DERECHO",-58.390602,-34.583749,2022-09-13 12:26:29,"125 - F.J.Santamaria de Oro",-58.428016,-34.583323,"863062BAEcobici","ICONIC","MALE",2022-09-13
"13603442BAEcobici",1085,2022-02-21 16:35:48,"190 - JUNCAL",-58.4111136,-34.5850763,2022-02-21 16:53:53,"129 - Velasco",-58.434875,-34.600275,"672369BAEcobici","FIT","FEMALE",2022-02-21
"16582278BAEcobici",564,2022-12-07 18:49:26,"230 - PASEO DE LA COSTANERA II",-58.42144,-34.553465,2022-12-07 18:58:50,"230 - PASEO DE LA COSTANERA II",-58.42144,-34.553465,"931276BAEcobici","FIT","FEMALE",2022-12-07
"14283203BAEcobici",343,2022-04-26 12:48:35,"022 - Arenales",-58.3825498,-34.5938629,2022-04-26 12:54:18,"095 - ESMERALDA",-58.3781678,-34.6021121,"615336BAEcobici","ICONIC","MALE",2022-04-26
"15549147BAEcobici",1031,2022-09-11 14:51:55,"219 - Parque Chacabuco II",-58.444041,-34.636275,2022-09-11 15:09:06,"374 - Puan",-58.448547,-34.622092,"720035BAEcobici","ICONIC","MALE",2022-09-11
"16614689BAEcobici",665,2022-12-12 19:24:52,"182 - RAVIGNANI Y GUATEMALA",-58.4352466,-34.5780479,2022-12-12 19:35:57,"251 - Solar de la Abadía",-58.436752,-34.567633,"323846BAEcobici","FIT","MALE",2022-12-12
"14705155BAEcobici",1543,2022-06-10 12:30:39,"087 - Guayaquil",-58.4314942,-34.619845,2022-06-10 12:56:22,"066 - Billinghurst",-58.4138713,-34.5945475,"51343BAEcobici","ICONIC","MALE",2022-06-10
"15622903BAEcobici",961,2022-09-16 15:43:46,"041 - PARQUE PATRICIOS II",-58.4058883,-34.6371232,2022-09-16 15:59:47,"178 - José Marmol",-58.424853,-34.6234,"226034BAEcobici","FIT","OTHER",2022-09-16
"13839697BAEcobici",887,2022-03-16 00:34:45,"233 - MONROE",-58.469813,-34.564122,2022-03-16 00:49:32,"395 - Agronomia II",-58.4848,-34.5893,"216752BAEcobici","FIT","MALE",2022-03-16
"16466317BAEcobici",850,2022-11-28 06:31:17,"079 - AZUCENA VILLAFLOR",-58.36393,-34.61189,2022-11-28 06:45:27,"130 - RETIRO II",-58.37436403,-34.5917376,"59703BAEcobici","FIT","FEMALE",2022-11-28
"15603501BAEcobici",1927,2022-09-15 11:08:55,"172 - BRASIL",-58.371082,-34.625426,2022-09-15 11:41:02,"128 - PARQUE DEL BAJO",-58.36882117,-34.60515159,"71879BAEcobici","FIT","MALE",2022-09-15
"14922306BAEcobici",588,2022-07-08 10:49:17,"067 - PARQUE SARMIENTO I",-58.494845,-34.555254,2022-07-08 10:59:05,"379 - PARQUE SARMIENTO II",-58.50289,-34.56454,"870826BAEcobici","ICONIC","MALE",2022-07-08
"15467682BAEcobici",1347,2022-09-04 18:13:14,"199 - ESTADOS UNIDOS Y BOEDO",-58.4160137,-34.6222601,2022-09-04 18:35:41,"167 - Hipólito Yrigoyen",-58.427818,-34.614948,"188122BAEcobici","ICONIC","MALE",2022-09-04
"14172732BAEcobici",2124,2022-04-14 17:01:04,"160 - Godoy Cruz y Libertador",-58.420628,-34.572583,2022-04-14 17:36:28,"014 - Pacifico",-58.426387,-34.577424,"852184BAEcobici","ICONIC","MALE",2022-04-14
"16317889BAEcobici",431,2022-11-14 17:58:18,"070 - ARAOZ",-58.4260597,-34.5926862,2022-11-14 18:05:29,"085 - AGUERO",-58.4091784,-34.5948057,"188830BAEcobici","FIT","MALE",2022-11-14
"14220642BAEcobici",972,2022-04-20 08:44:49,"091 - Pasco",-58.397602,-34.6174482,2022-04-20 09:01:01,"071 - CERRITO",-58.3833559,-34.6026673,"789757BAEcobici","FIT","MALE",2022-04-20
"14255753BAEcobici",1630,2022-04-22 21:17:00,"113 - Guatemala",-58.424996,-34.585878,2022-04-22 21:44:10,"333 - PARQUE DE LA ESTACIÓN",-58.4118397,-34.608096,"845965BAEcobici","FIT","OTHER",2022-04-22
"16635528BAEcobici",497,2022-12-14 13:56:08,"093 - CARLOS CALVO",-58.3944635,-34.620798,2022-12-14 14:04:25,"008 - Congreso",-58.3893364,-34.6094218,"17014BAEcobici","FIT","FEMALE",2022-12-14
"16668565BAEcobici",809,2022-12-16 23:45:53,"177 -PLANETARIO",-58.412121,-34.568165,2022-12-16 23:59:22,"005 - Plaza Italia",-58.4209542,-34.5805497,"754494BAEcobici","ICONIC","MALE",2022-12-16
"13641461BAEcobici",498,2022-02-24 14:31:06,"181 - BILLINGHURST Y MANSILLA",-58.4120072,-34.5926649,2022-02-24 14:39:24,"131- HOSPITAL DE CLÍNICAS",-58.3990158,-34.5984043,"155248BAEcobici","FIT","OTHER",2022-02-24
"15854225BAEcobici",2647,2022-10-05 19:11:18,"065 - Julián Álvarez",-58.4157873,-34.5873124,2022-10-05 19:55:25,"191 - Rivadavia y 9 de Julio",-58.3808358,-34.6079305,"888017BAEcobici","ICONIC","MALE",2022-10-05
"13983198BAEcobici",1220,2022-03-29 16:21:23,"275 - PLAZA 24 DE SEPTIEMBRE",-58.44854,-34.606984,2022-03-29 16:41:43,"113 - Guatemala",-58.424996,-34.585878,"137221BAEcobici","ICONIC","FEMALE",2022-03-29
"15284043BAEcobici",869,2022-08-18 18:57:35,"135 - MARCELO T. DE ALVEAR",-58.377535,-34.595125,2022-08-18 19:12:04,"036 - MAIPÚ",-58.3767677,-34.6045481,"858416BAEcobici","ICONIC","MALE",2022-08-18
"15545147BAEcobici",2955,2022-09-10 19:01:00,"128 - PARQUE DEL BAJO",-58.36882117,-34.60515159,2022-09-10 19:50:15,"172 - BRASIL",-58.371082,-34.625426,"891670BAEcobici","FIT","MALE",2022-09-10
"15128462BAEcobici",2929,2022-08-03 10:19:06,"393 - Barrio 31",-58.3790962140903,-34.5822681155566,2022-08-03 11:07:55,"130 - RETIRO II",-58.37436403,-34.5917376,"667132BAEcobici","FIT","MALE",2022-08-03
"15404737BAEcobici",1023,2022-08-29 21:18:03,"219 - Parque Chacabuco II",-58.444041,-34.636275,2022-08-29 21:35:06,"178 - José Marmol",-58.424853,-34.6234,"804738BAEcobici","FIT","MALE",2022-08-29
"14388451BAEcobici",337,2022-05-05 21:29:35,"066 - Billinghurst",-58.4138713,-34.5945475,2022-05-05 21:35:12,"193 - ARENALES Y AGUERO",-58.4061652,-34.5908626,"689862BAEcobici","ICONIC","MALE",2022-05-05
"15383720BAEcobici",327,2022-08-27 09:52:27,"345 - Plaza Mafalda",-58.4445804,-34.5809383,2022-08-27 09:57:54,"260 - SAN MIGUEL DE GARICOITS",-58.457799,-34.577329,"833551BAEcobici","FIT","OTHER",2022-08-27
"14384219BAEcobici",401,2022-05-05 16:52:55,"018 - Independencia",-58.380565,-34.617654,2022-05-05 16:59:36,"373 - Jorgelina De Simone",-58.39125,-34.62393,"345900BAEcobici","ICONIC","FEMALE",2022-05-05
"16502097BAEcobici",826,2022-11-30 15:17:16,"393 - Barrio 31",-58.3790962140903,-34.5822681155566,2022-11-30 15:31:02,"038 - Plaza Libertad",-58.3828403,-34.5970497,"924449BAEcobici","ICONIC","FEMALE",2022-11-30
"15526729BAEcobici",742,2022-09-08 17:47:03,"079 - AZUCENA VILLAFLOR",-58.36393,-34.61189,2022-09-08 17:59:25,"130 - RETIRO II",-58.37436403,-34.5917376,"885030BAEcobici","FIT","MALE",2022-09-08
"15064251BAEcobici",698,2022-07-26 20:43:04,"162 - LARREA Y BARTOLOMÉ MITRE",-58.401924,-34.608985,2022-07-26 20:54:42,"082 - HOSPITAL ITALIANO",-58.4263947,-34.6078917,"615956BAEcobici","ICONIC","FEMALE",2022-07-26
"15791202BAEcobici",1545,2022-09-30 13:05:49,"336 - La Pampa",-58.455334,-34.565521,2022-09-30 13:31:34,"056 - Plaza Palermo Viejo",-58.425999,-34.588567,"879600BAEcobici","ICONIC","MALE",2022-09-30
"16646727BAEcobici",630,2022-12-15 12:36:02,"045 - Uruguay",-58.3866934,-34.6018635,2022-12-15 12:46:32,"032 - Catedral",-58.3735984,-34.6072074,"821328BAEcobici","ICONIC","FEMALE",2022-12-15
"16614046BAEcobici",1205,2022-12-12 18:40:40,"113 - Guatemala",-58.424996,-34.585878,2022-12-12 19:00:45,"242 - Plazoleta Rafael del Riego",-58.446381,-34.567483,"820590BAEcobici","ICONIC","MALE",2022-12-12
"16009111BAEcobici",728,2022-10-20 12:25:54,"147 - Constitución",-58.380707,-34.626851,2022-10-20 12:38:02,"008 - Congreso",-58.3893364,-34.6094218,"67640BAEcobici","ICONIC","FEMALE",2022-10-20
"16110738BAEcobici",1033,2022-10-28 12:25:09,"177 -PLANETARIO",-58.412121,-34.568165,2022-10-28 12:42:22,"177 -PLANETARIO",-58.412121,-34.568165,"162133BAEcobici","FIT","OTHER",2022-10-28
"16078444BAEcobici",390,2022-10-26 07:04:58,"100 - Plaza Gurruchaga",-58.435187,-34.593141,2022-10-26 07:11:28,"113 - Guatemala",-58.424996,-34.585878,"874166BAEcobici","FIT","MALE",2022-10-26
"15794598BAEcobici",1645,2022-09-30 16:34:52,"183 - VIRREY CEVALLOS",-58.3899728,-34.6156994,2022-09-30 17:02:17,"171 - Pasteur",-58.3997553,-34.6032813,"895759BAEcobici","FIT","MALE",2022-09-30
"16546627BAEcobici",1051,2022-12-05 06:29:18,"265 - Plaza Exodo Jujeño",-58.4810831468321,-34.5823369182868,2022-12-05 06:46:49,"125 - F.J.Santamaria de Oro",-58.428016,-34.583323,"859707BAEcobici","FIT","MALE",2022-12-05
"14035132BAEcobici",661,2022-04-02 21:01:00,"231 - Margariños Cervantes",-58.474369,-34.610482,2022-04-02 21:12:01,"197 - PLAZA CIUDAD DE UDINE",-58.493044,-34.620998,"705642BAEcobici","FIT","FEMALE",2022-04-02
"13919996BAEcobici",2178,2022-03-23 07:39:41,"233 - MONROE",-58.469813,-34.564122,2022-03-23 08:15:59,"181 - BILLINGHURST Y MANSILLA",-58.4120072,-34.5926649,"345424BAEcobici","ICONIC","OTHER",2022-03-23
"13995241BAEcobici",738,2022-03-30 14:00:04,"095 - ESMERALDA",-58.3781678,-34.6021121,2022-03-30 14:12:22,"008 - Congreso",-58.3893364,-34.6094218,"808594BAEcobici","ICONIC","MALE",2022-03-30
"16393461BAEcobici",1315,2022-11-21 16:19:37,"085 - AGUERO",-58.4091784,-34.5948057,2022-11-21 16:41:32,"169 - FACULTAD DE PSICOLOGIA",-58.411856,-34.6123459,"590246BAEcobici","ICONIC","MALE",2022-11-21
"13423911BAEcobici",747,2022-02-03 14:50:22,"190 - JUNCAL",-58.4111136,-34.5850763,2022-02-03 15:02:49,"001 - FACULTAD DE DERECHO",-58.390602,-34.583749,"830575BAEcobici","FIT","MALE",2022-02-03
"15431968BAEcobici",447,2022-08-31 18:28:22,"196 - HOSPITAL ARGERICH",-58.3657211,-34.6275351,2022-08-31 18:35:49,"196 - HOSPITAL ARGERICH",-58.3657211,-34.6275351,"373074BAEcobici","ICONIC","FEMALE",2022-08-31
"15119849BAEcobici",1975,2022-08-02 15:52:46,"031 - Padilla",-58.439521,-34.6033431,2022-08-02 16:25:41,"348 - Villa del Parque",-58.494123,-34.600874,"876778BAEcobici","FIT","FEMALE",2022-08-02
"14656943BAEcobici",1791,2022-06-05 11:54:07,"390 - De Los Ombues",-58.4281,-34.5602,2022-06-05 12:23:58,"194 - PERÓN Y ACUÑA DE FIGUEROA",-58.4224635,-34.6060758,"669386BAEcobici","ICONIC","MALE",2022-06-05
"14591176BAEcobici",1817,2022-05-27 18:14:13,"002 - Retiro I",-58.37470989,-34.59242413,2022-05-27 18:44:30,"002 - Retiro I",-58.37470989,-34.59242413,"841636BAEcobici","ICONIC","FEMALE",2022-05-27
"15048962BAEcobici",547,2022-07-24 20:02:44,"215 - HOSPITAL ALVAREZ",-58.468287,-34.623123,2022-07-24 20:11:51,"287 - Belaustegui",-58.4772094734465,-34.6162121414803,"850094BAEcobici","FIT","MALE",2022-07-24
"15651647BAEcobici",1186,2022-09-19 17:30:57,"167 - Hipólito Yrigoyen",-58.427818,-34.614948,2022-09-19 17:50:43,"347 - CARABOBO",-58.4553001,-34.6262877,"190978BAEcobici","ICONIC","MALE",2022-09-19
"13820107BAEcobici",1669,2022-03-14 18:40:03,"071 - CERRITO",-58.3833559,-34.6026673,2022-03-14 19:07:52,"064 - RIOBAMBA",-58.3941087,-34.5936508,"777340BAEcobici","ICONIC","MALE",2022-03-14
"15142035BAEcobici",474,2022-08-04 13:59:06,"171 - Pasteur",-58.3997553,-34.6032813,2022-08-04 14:07:00,"096 - Carlos Gardel",-58.4116586,-34.6027814,"775329BAEcobici","ICONIC","MALE",2022-08-04
"16166484BAEcobici",618,2022-11-02 15:48:33,"102 - ROSETI",-58.4492989,-34.5851209,2022-11-02 15:58:51,"158 - VILLARROEL",-58.4450697,-34.592735,"903331BAEcobici","FIT","FEMALE",2022-11-02
"15927026BAEcobici",530,2022-10-13 07:24:22,"249 - Balbín",-58.465586,-34.561486,2022-10-13 07:33:12,"255 - BARRANCAS DE BELGRANO",-58.448314,-34.559801,"388412BAEcobici","FIT","MALE",2022-10-13
"13489526BAEcobici",663,2022-02-09 20:28:23,"093 - CARLOS CALVO",-58.3944635,-34.620798,2022-02-09 20:39:26,"076 - Ayacucho",-58.3950548,-34.6074084,"683567BAEcobici","ICONIC","MALE",2022-02-09
"14539709BAEcobici",900,2022-05-21 16:36:37,"008 - Congreso",-58.3893364,-34.6094218,2022-05-21 16:51:37,"162 - LARREA Y BARTOLOMÉ MITRE",-58.401924,-34.608985,"640026BAEcobici","ICONIC","MALE",2022-05-21
"15853794BAEcobici",311,2022-10-05 18:48:11,"041 - PARQUE PATRICIOS II",-58.4058883,-34.6371232,2022-10-05 18:53:22,"388 - Plaza Jose C Paz",-58.4097486603218,-34.6448579766856,"229185BAEcobici","FIT","MALE",2022-10-05
"15514000BAEcobici",2986,2022-09-07 19:23:46,"258 - Plaza J.J. Paso",-58.453608,-34.569187,2022-09-07 20:13:32,"085 - AGUERO",-58.4091784,-34.5948057,"486065BAEcobici","FIT","OTHER",2022-09-07
"14317413BAEcobici",708,2022-04-28 23:39:41,"065 - Julián Álvarez",-58.4157873,-34.5873124,2022-04-28 23:51:29,"121 - YATAY",-58.4285093,-34.6011732,"721080BAEcobici","ICONIC","OTHER",2022-04-28
"16152411BAEcobici",721,2022-11-01 17:01:19,"082 - HOSPITAL ITALIANO",-58.4263947,-34.6078917,2022-11-01 17:13:20,"333 - PARQUE DE LA ESTACIÓN",-58.4118397,-34.608096,"885863BAEcobici","ICONIC","MALE",2022-11-01
"15455719BAEcobici",536,2022-09-02 19:34:26,"025 - Plaza Guemes",-58.4161178,-34.5894269,2022-09-02 19:43:22,"125 - F.J.Santamaria de Oro",-58.428016,-34.583323,"724892BAEcobici","ICONIC","MALE",2022-09-02
"15842684BAEcobici",853,2022-10-05 06:40:15,"290 - Club Excursionistas",-58.4441762,-34.5591522,2022-10-05 06:54:28,"160 - Godoy Cruz y Libertador",-58.420628,-34.572583,"819097BAEcobici","ICONIC","FEMALE",2022-10-05
"14056909BAEcobici",1199,2022-04-05 09:43:54,"083 - Paraná",-58.3893728,-34.603269,2022-04-05 10:03:53,"006 - Parque Lezama",-58.369758,-34.628526,"40781BAEcobici","ICONIC","MALE",2022-04-05
"14034966BAEcobici",1188,2022-04-02 20:09:21,"265 - Plaza Exodo Jujeño",-58.4810831468321,-34.5823369182868,2022-04-02 20:29:09,"056 - Plaza Palermo Viejo",-58.425999,-34.588567,"801221BAEcobici","FIT","MALE",2022-04-02
"13728600BAEcobici",1790,2022-03-06 13:30:26,"091 - Pasco",-58.397602,-34.6174482,2022-03-06 14:00:16,"160 - Godoy Cruz y Libertador",-58.420628,-34.572583,"659045BAEcobici","FIT","MALE",2022-03-06
"16041728BAEcobici",909,2022-10-23 14:15:32,"152 - JULIETA LANTERI",-58.3596311,-34.6181645,2022-10-23 14:30:41,"152 - JULIETA LANTERI",-58.3596311,-34.6181645,"910804BAEcobici","FIT","MALE",2022-10-23
"13410965BAEcobici",937,2022-02-02 09:03:06,"109 - ESTACION PUEYRREDON",-58.501487,-34.581135,2022-02-02 09:18:43,"379 - PARQUE SARMIENTO II",-58.50289,-34.56454,"741592BAEcobici","ICONIC","FEMALE",2022-02-02
"13545711BAEcobici",2435,2022-02-15 18:22:39,"164 - FACULTAD DE INGENIERIA",-58.3698984,-34.617301,2022-02-15 19:03:14,"036 - MAIPÚ",-58.3767677,-34.6045481,"834588BAEcobici","ICONIC","MALE",2022-02-15
"16175310BAEcobici",1508,2022-11-03 06:57:01,"247 - PLAZA LUCIO DEMARE",-58.46514,-34.54569,2022-11-03 07:22:09,"182 - RAVIGNANI Y GUATEMALA",-58.4352466,-34.5780479,"905892BAEcobici","FIT","FEMALE",2022-11-03
"15333336BAEcobici",519,2022-08-23 18:14:33,"137 - AZOPARDO Y CHILE",-58.3674923,-34.6155977,2022-08-23 18:23:12,"037- Claudia Pía Braudracco",-58.3779002,-34.6081643,"863246BAEcobici","ICONIC","MALE",2022-08-23
"16187151BAEcobici",1275,2022-11-03 19:09:43,"073 - Ruy Díaz de Guzmán",-58.3718235,-34.6306814,2022-11-03 19:30:58,"073 - Ruy Díaz de Guzmán",-58.3718235,-34.6306814,"24347BAEcobici","FIT","OTHER",2022-11-03
"14448830BAEcobici",1272,2022-05-11 15:27:25,"013 - ONCE",-58.406,-34.61009,2022-05-11 15:48:37,"147 - Constitución",-58.380707,-34.626851,"121472BAEcobici","FIT","MALE",2022-05-11
"14645784BAEcobici",1033,2022-06-03 14:01:59,"074 - INSTITUTO LELOIR",-58.43454,-34.60439,2022-06-03 14:19:12,"333 - PARQUE DE LA ESTACIÓN",-58.4118397,-34.608096,"835397BAEcobici","ICONIC","FEMALE",2022-06-03
"13959718BAEcobici",940,2022-03-28 07:11:00,"095 - ESMERALDA",-58.3781678,-34.6021121,2022-03-28 07:26:40,"076 - Ayacucho",-58.3950548,-34.6074084,"75047BAEcobici","FIT","MALE",2022-03-28
"16760655BAEcobici",972,2022-12-27 19:08:42,"082 - HOSPITAL ITALIANO",-58.4263947,-34.6078917,2022-12-27 19:24:54,"165 - PLAZA MONSEÑOR MIGUEL DE ANDREA",-58.407614,-34.597048,"95743BAEcobici","FIT","MALE",2022-12-27
"15616515BAEcobici",1901,2022-09-16 07:53:52,"316 - Buenos Aires",-58.39666367,-34.645523264,2022-09-16 08:25:33,"316 - Buenos Aires",-58.39666367,-34.645523264,"890647BAEcobici","FIT","MALE",2022-09-16
"14955459BAEcobici",879,2022-07-12 20:29:18,"113 - Guatemala",-58.424996,-34.585878,2022-07-12 20:43:57,"089 - Cabello",-58.4056671,-34.5825475,"745814BAEcobici","FIT","FEMALE",2022-07-12
"16448388BAEcobici",2046,2022-11-25 16:44:54,"018 - Independencia",-58.380565,-34.617654,2022-11-25 17:19:00,"370 - Beauchef",-58.43026,-34.640114,"584171BAEcobici","ICONIC","MALE",2022-11-25
"13750356BAEcobici",573,2022-03-08 12:33:41,"374 - Puan",-58.448547,-34.622092,2022-03-08 12:43:14,"350 - Plaza Irlanda",-58.458315,-34.613778,"292403BAEcobici","FIT","MALE",2022-03-08
